scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
35,434.5635681152344,387.729736328125,0.00015920400619506836,-2.4607949256896973,-7.364086151123047,1.0728836059570312e-05,0.1456470489501953,-2.7405290603637695,2.3245811462402344e-06,0.6391315460205078,0.7413675785064697,8.493661880493164e-06
36,484.6578674316406,61.0585823059082,4.938244819641113e-05,-2.81502103805542,-7.38014030456543,1.284480094909668e-05,0.31483936309814453,-2.239959716796875,2.8014183044433594e-06,0.651763916015625,0.6977217197418213,1.4096498489379883e-05
37,435.28948974609375,387.0848388671875,0.0009345114231109619,-2.963548183441162,-7.580478668212891,1.055002212524414e-05,0.19534945487976074,-2.138474464416504,2.4437904357910156e-06,0.7389805316925049,0.8347363471984863,1.4901161193847656e-05
38,435.65283203125,387.8716735839844,0.00046247243881225586,-2.913280963897705,-7.629056930541992,1.049041748046875e-05,0.22923707962036133,-2.170152187347412,2.592802047729492e-06,0.8500335216522217,0.7799994945526123,1.1682510375976562e-05
39,435.140869140625,387.95892333984375,0.0003515779972076416,-2.7258310317993164,-7.465204238891602,1.1622905731201172e-05,0.11926126480102539,-2.5051302909851074,2.9206275939941406e-06,0.8559424877166748,0.8125643730163574,1.0788440704345703e-05
40,434.9432373046875,387.9518737792969,0.00020936131477355957,-2.5141329765319824,-7.352705955505371,1.0162591934204102e-05,-0.2786087989807129,-2.1653175354003906,2.6226043701171875e-06,0.49793457984924316,0.8511898517608643,6.794929504394531e-06
41,434.6094970703125,387.8055419921875,0.0004954934120178223,-2.7391810417175293,-7.6614580154418945,1.0073184967041016e-05,-0.0021758079528808594,-2.025251865386963,2.3245811462402344e-06,0.34920215606689453,0.6799173355102539,9.119510650634766e-06
42,434.5090026855469,388.0877380371094,0.00022050738334655762,-2.964611530303955,-7.800807952880859,1.055002212524414e-05,0.024095535278320312,-1.678210735321045,2.7418136596679688e-06,0.06770133972167969,0.7422654628753662,8.821487426757812e-06
43,434.1101989746094,387.8844909667969,0.00044968724250793457,-3.1289873123168945,-7.648015022277832,9.655952453613281e-06,-0.11038923263549805,-1.3547158241271973,2.7120113372802734e-06,0.11939001083374023,0.7196736335754395,7.599592208862305e-06
44,434.3034973144531,387.9800720214844,0.00023803114891052246,-3.0750880241394043,-7.775167465209961,1.0728836059570312e-05,0.14026188850402832,-1.906759262084961,2.1457672119140625e-06,0.0728297233581543,0.7700073719024658,1.049041748046875e-05
45,434.6734619140625,389.09716796875,0.00041103363037109375,-2.475560188293457,-7.832956314086914,1.2814998626708984e-05,0.05320310592651367,-1.8889427185058594,3.5762786865234375e-06,0.20882248878479004,0.770388126373291,1.5109777450561523e-05
46,434.5376281738281,389.10699462890625,7.542967796325684e-05,-2.6400036811828613,-7.494725227355957,1.3977289199829102e-05,0.028204917907714844,-2.4314470291137695,2.86102294921875e-06,0.4773123264312744,0.2138230800628662,1.2695789337158203e-05
47,434.5819396972656,388.3636474609375,0.001639634370803833,-2.735367774963379,-7.336977005004883,1.4334917068481445e-05,0.04860854148864746,-2.2493157386779785,2.9802322387695312e-06,0.2756998538970947,0.4101428985595703,1.3202428817749023e-05
48,434.7991638183594,388.64666748046875,0.0004464685916900635,-2.601896286010742,-7.484677314758301,1.2665987014770508e-05,0.11966657638549805,-2.1420793533325195,2.9802322387695312e-06,0.11519789695739746,0.6558990478515625,1.0073184967041016e-05
49,434.4581604003906,388.457275390625,0.00016951560974121094,-2.6074047088623047,-7.489180564880371,1.2546777725219727e-05,0.13047289848327637,-2.343876361846924,2.8312206268310547e-06,0.3703305721282959,0.5497879981994629,1.1354684829711914e-05
50,484.5228271484375,60.917991638183594,4.884600639343262e-05,-2.3192481994628906,-7.589851379394531,1.5944242477416992e-05,0.11201596260070801,-2.206052780151367,3.635883331298828e-06,0.2754852771759033,0.6981678009033203,1.3172626495361328e-05
51,434.8787841796875,387.68170166015625,0.00010210275650024414,-2.3497848510742188,-7.701377868652344,1.1682510375976562e-05,-0.2532820701599121,-2.4334230422973633,3.129243850708008e-06,0.3455514907836914,0.7025477886199951,1.0311603546142578e-05
52,484.5130310058594,60.916770935058594,5.6624412536621094e-05,-2.04276180267334,-7.296721458435059,1.5854835510253906e-05,0.10779976844787598,-2.6125588417053223,3.814697265625e-06,0.23625731468200684,0.7435822486877441,1.329183578491211e-05
53,435.4735412597656,388.610595703125,8.830428123474121e-05,-2.232942581176758,-7.255650520324707,1.52587890625e-05,0.0402069091796875,-2.294048309326172,4.023313522338867e-06,0.3863203525543213,0.5157015323638916,1.3679265975952148e-05
54,484.4323425292969,60.91807556152344,5.128979682922363e-05,-2.6144418716430664,-7.69999885559082,9.715557098388672e-06,0.29200005531311035,-2.7067317962646484,2.175569534301758e-06,0.5130810737609863,0.5684752464294434,8.64267349243164e-06
55,435.67620849609375,388.3546447753906,0.00024878978729248047,-2.7005748748779297,-7.66426944732666,1.0699033737182617e-05,0.2515380382537842,-2.6114416122436523,2.5033950805664062e-06,0.48714375495910645,0.7124199867248535,1.1444091796875e-05
56,435.98773193359375,388.50494384765625,0.00013440847396850586,-2.736452102661133,-7.445660591125488,1.0311603546142578e-05,0.37844395637512207,-2.4750185012817383,2.1457672119140625e-06,0.6957824230194092,0.597693681716919,1.1235475540161133e-05
57,435.7764587402344,388.8032531738281,0.00011578202247619629,-2.8228187561035156,-7.751317024230957,1.0877847671508789e-05,0.33887553215026855,-2.366910934448242,2.473592758178711e-06,0.464341402053833,0.709979772567749,1.3649463653564453e-05
58,435.39813232421875,388.4663391113281,0.00022092461585998535,-2.770801067352295,-7.685037612915039,1.1742115020751953e-05,0.2554750442504883,-2.5990800857543945,2.5331974029541016e-06,0.5582201480865479,0.6755697727203369,1.2278556823730469e-05
59,435.2056884765625,388.339111328125,0.00025075674057006836,-2.840022087097168,-7.641486167907715,1.2725591659545898e-05,0.0897207260131836,-2.546494960784912,2.652406692504883e-06,0.46951937675476074,0.6960396766662598,1.1444091796875e-05
60,484.4169006347656,61.14221954345703,4.3511390686035156e-05,-2.4861841201782227,-7.615350723266602,1.3113021850585938e-05,0.1062619686126709,-2.2861404418945312,3.606081008911133e-06,0.07222461700439453,0.7887072563171387,1.0788440704345703e-05
61,435.09771728515625,388.2168884277344,0.00016444921493530273,-2.4240212440490723,-7.240142822265625,1.5795230865478516e-05,-0.3029160499572754,-2.235903739929199,3.337860107421875e-06,0.18227577209472656,1.159071683883667,1.0609626770019531e-05
